"","player","season","team","possessions","id","ast_100","fga_100","fta_100","mid_100","rim_100","three_100","pps","ppp_100","three_pps","rim_pps","mid_pps","stl_100","blk_100","fls_100","oreb_100","dreb_100","tot_reb_100","assisted_percentage","ast_percentage","rim_rate","mid_rate","three_rate","perim_rate","clusters","Hybrid","Perimeter","Interior","clusters_Hybrid","off_ball_wing","all_around","three_level_scorer","in_and_out_facilitator","clusters_perimeter","stretch_shooter","perimeter_scorer","spotup_shooter","perimeter_playmaker","clusters_interior","rim_roller","interior_facilitator","rebounder","slasher"
"2795","ABDUL MOMOH","NCAA 2021/2022","Central Conn. St. Blue Devils",87.7824,147079,1.37722120178822,12.192985647157,2.56517893597732,2.65359951778308,4.42649455181977,1.41813945937154,0.830992736077482,13.1492153408512,0,0.947276688453159,0,0.890515291511371,0.178644846499201,7.14970013722359,0.927074252615978,4.90451427504681,6.38173990524398,0.298171651343798,0.0440172150662797,0.363036148808382,0.217633284789587,0.11630781011394,0.47912768733316,1,0.814161581294042,0.0640184216793586,0.1218199970266,1,0.778901306034057,0.0275690660351997,0.00457447546046919,0.00311673376431526,3,0.00178994742129965,0.000812393280206838,0.061233230092621,0.000182850885231121,1,0.116989712648783,0.000317191180644203,0.00310317482247228,0.00140991837470048
"2796","AJ LABRIOLA","NCAA 2021/2022","Saint Francis (PA) The Red Flash",53.7984,7183,1.51245468976011,12.1141010953829,2.27700859558695,2.7366721090978,3.92023770744423,1.64677263650255,0.826021934197408,12.9160287221837,0.671912832929782,0.929724596391263,0,1.01051214678721,0,7.00505109820993,0.771859456418491,4.5053408543861,5.84457452108709,0.283577036598929,0.0478187158749752,0.323609459470202,0.22590798009279,0.135938492137085,0.527891663775406,1,0.997156086655035,0.00178235062392755,0.00106156272103773,1,0.953327441792353,0.0322672989561542,0.00651277687585296,0.00504856903067438,3,2.81878313313859e-05,1.67816656950735e-05,0.00173379616326758,3.58496363350821e-06,1,0.00103277010440668,2.12722010642436e-06,1.67101995261935e-05,9.95519699843088e-06
"2797","ANDRE WASHINGTON","NCAA 2021/2022","LIU Sharks",387.1872,148871,3.05991798191632,12.7915725289745,2.65818688138561,3.00984992984856,4.40865473090034,2.45792799677895,0.715562403697997,11.8546346340304,0.56109022556391,0.82161753590325,0.425806451612903,1.26641120762179,0.140949838636114,7.12104888320936,0.731456679946839,4.71533484389401,5.88085804977253,0.253985883185825,0.091819144234419,0.344653069113605,0.235299446024395,0.192152136980144,0.553618711960736,1,0.967309355112713,0.0248573041578747,0.0078333407294121,1,0.352602634191243,0.336132758240544,0.117443434608208,0.161130528072718,2,0.00139769230916758,0.0206918625912162,0.00182220216808003,0.0009455470894109,4,0.000572481574359384,0.000296966500335385,0.000439209901598854,0.00652468275311847
"2798","ANTOINE JACKS","NCAA 2021/2022","FDU Knights",464.256,149840,3.37019315748594,12.1994446796997,2.52124740933623,2.78794981732235,4.38207092351988,2.26446076030682,0.784722754812486,12.1797504136932,0.648571428571429,0.876420975430876,0.506666666666667,1.53539224187748,0,6.82104440559527,1.16168514533667,4.67295206727799,6.24634231568639,0.22824410580646,0.104989054623433,0.359202491471747,0.228530879111375,0.185619986791281,0.535526046345401,1,0.999848932630694,0.000101041893381592,5.00254759242157e-05,2,0.292649777166215,0.353413065972735,0.133244465758412,0.220541623733331,2,2.0943927546164e-06,9.52074334876506e-05,1.81100558928781e-06,1.92906155003748e-06,4,8.93806263838534e-07,9.51748249457552e-07,1.03370538663296e-06,4.71462160242867e-05
"2799","ASHTON MILLER","NCAA 2021/2022","Wagner Seahawks",234.3168,21939,2.00766590479837,11.8085754207715,2.58422445905956,2.66241131380325,4.62503449064589,1.25400513830319,0.826721961774252,12.5751475405908,0,0.941686367218282,0.418181818181818,1.34033799199129,0,6.87508981505314,1.37266564832526,4.65280700643991,6.51194995413961,0.397226174285759,0.0603222827428656,0.391667438775923,0.22546422569483,0.106194447138591,0.458518872069344,1,0.662917851567597,0.0806695601159273,0.256412588316475,1,0.389466519614479,0.237973712667171,0.0203479217420757,0.0151296975438722,1,0.0346415006659147,0.0104565555488234,0.0341560718496008,0.00141543205158841,3,0.109442156788053,0.00445376487384593,0.109518246477566,0.0329984201770108
"2800","BEN SEIDEL","NCAA 2021/2022","Saint Francis (PA) The Red Flash",14.2848,22163,1.66518518482961,12.2849085064735,2.5542180917593,2.84004822159799,3.68592850276555,1.70897846407224,0.810920531817721,12.9259315668187,0.621065375302663,0,0,1.14428206977411,0,7.26966261231523,0.801015974561747,4.57992889963668,5.96975129771424,0.277162650858936,0.0529437757279043,0.300037114710562,0.231181878163881,0.139112022134451,0.55240454642162,1,0.971483685369136,0.0215203031711716,0.00699601145969199,1,0.946203235163248,0.0195812398314218,0.00328428648110763,0.00241492389335916,3,0.000338664535818847,0.000220441902022007,0.0209188988901872,4.22978431436108e-05,1,0.00680102222870282,1.37162723670452e-05,0.00010980319603914,7.14697625829877e-05
"2801","BRANDON RUSH","NCAA 2021/2022","FDU Knights",1139.904,22255,2.78213448580801,20.2842549141651,4.77598400353715,2.24289580193166,9.18911080905873,6.94752140149589,0.879799016312232,22.4349296487916,0.815848214285714,0.972419227738377,0.410810810810811,1.33398666586838,0.0920953920829437,4.83702185716962,1.03049975123207,4.96891409326069,6.28302911700798,0.332440153850289,0.10420247505914,0.453016926081011,0.110573240743754,0.342508089692967,0.500035539388387,1,0.924611953106795,0.0349940151247531,0.0403940317684516,3,0.0424706514710014,0.0925602399461986,0.721725246619877,0.0678558150697187,2,0.00248406360518674,0.0288946950299602,0.0028472241088454,0.000768032380760776,4,0.00326641685437372,0.000881245990900733,0.00284642713826119,0.033399941784916
"2802","BRANDON UPSHAW","NCAA 2021/2022","FDU Knights",74.8032,149843,1.66448541009411,12.5167412804247,2.41452650644786,3.13657500178554,3.84582351309665,1.79625372527358,0.776405247534234,12.5804857527055,0.600702576112412,0.904083570750237,0.4,1.35281100017261,0,7.05282101419652,0.847578086878549,4.69093053899414,6.09511290384429,0.295804342484977,0.0543757826788453,0.307254374516092,0.250590383831846,0.143508097277907,0.561911850716117,1,0.929896133733056,0.0559122276392507,0.014191638627693,1,0.917334795548879,0.00963180999456936,0.00166055867686861,0.00126896951273958,3,0.00058418579677772,0.000356785759047573,0.0549036292441072,6.76268393182043e-05,1,0.0139419639368778,1.67376678005483e-05,0.000144637511358823,8.82995116557898e-05
"2803","BRENDAN SCANLON","NCAA 2021/2022","Saint Francis (PA) The Red Flash",17.5872,148444,1.56464708094864,11.9603538173727,2.35558451866427,2.83111028449559,3.67432848947312,1.51300495096185,0.813559322033898,12.6946570962983,0,0,0,0.950085716930148,0,7.15148661540211,0.798495091168217,4.56551537097646,5.95096384853991,0.276290390197419,0.0495020521861995,0.307209012841749,0.236707904107596,0.126501688333347,0.541765382969631,1,0.99534935841935,0.00326417332555599,0.00138646825509414,1,0.972054382501745,0.0174734826741559,0.00329909105166724,0.00252240219178206,3,3.32817845621401e-05,1.99367095614865e-05,0.00320685895523815,4.09587619421293e-06,1,0.00136204043330242,1.74650303807731e-06,1.41826548931986e-05,8.49866386044767e-06
"2804","DANIEL RODRIGUEZ","NCAA 2021/2022","FDU Knights",262.5792,22254,1.57752934316534,12.555105638431,2.68231611719574,2.60427640621344,5.21938180147225,1.53566203494431,0.847879247828653,13.6912376274853,0.74824355971897,0.898238043869112,0.509090909090909,1.00203248611613,0.309038643576486,6.9567482250811,1.4199525585015,5.47832687500188,7.37413428971998,0.343280414446039,0.0521960824573913,0.415717872217323,0.207427677728317,0.122313748619022,0.442333239362949,1,0.52245488058417,0.0811407600705837,0.396404359345246,1,0.353560868858319,0.14786365043765,0.0128175501606237,0.00821281112757728,3,0.027466996901969,0.0049142537392933,0.0477913277490149,0.000968181680306503,1,0.236688959733524,0.00460485104427172,0.131683081707162,0.0234274668602887
"2805","DAVONTE SWEATMAN","NCAA 2021/2022","Central Conn. St. Blue Devils",477.8112,147083,2.67748949152052,14.2097105691605,3.42602514963727,3.49160041296768,5.27013936265376,2.70783565596832,0.84357205064648,15.448830954234,0.666376306620209,0.961030595813204,0.663414634146341,1.58784925224397,0.0662440950543621,5.69988918297844,1.15125377083668,4.29977072745526,5.85903268733241,0.234787830995775,0.0980758414986163,0.370882949163764,0.245719319614119,0.190562337127764,0.540511382126785,1,0.996775768549336,0.00224197631390688,0.000982255136756788,2,0.188650955164677,0.58841776393383,0.132178088978759,0.0875289604720699,2,0.000270971887041675,0.00163086257233656,0.000280419321493963,5.97225330346777e-05,4,0.000122810035439238,2.61800699402013e-05,0.000118682069074852,0.000714582962302497
"2806","DELONNIE HUNT","NCAA 2021/2022","Wagner Seahawks",1195.7376,109380,3.47558765943896,13.4009426818562,2.95031860760206,1.96220876481275,5.277514382809,4.30423584371386,0.888497711612936,14.7794136715507,0.793013555787278,1.02299685306221,0.4125,1.61480379309178,0,5.61364839270782,1.49849789725414,3.94649543378431,5.72149960339651,0.334144014723568,0.10028961570593,0.393816652163906,0.146423189129032,0.321189034674512,0.542833235394367,1,0.993917937433954,0.00430235328781948,0.00177970927822639,2,0.198830966119844,0.363145392824699,0.162910851980248,0.269030726509163,2,0.000295830598745291,0.00353297297361396,0.000201973588509396,0.000271576126950828,4,8.35011083339677e-05,0.000112180141813349,0.000122340753893668,0.0014616872741854
"2807","DEVIN NICHOLSON","NCAA 2021/2022","LIU Sharks",25.8048,22188,1.55248926656922,12.1510892779017,2.33728086432479,2.80911164100232,3.64577776753208,1.69036260058515,0.816908555769816,12.8796867826166,0.671912832929782,0,0,0.942703243315733,0.0945570939666946,7.19047434304611,0.792290525794014,4.53003983844099,5.90472293278955,0.298543793399437,0.0488756111900238,0.300037114710561,0.231181878163881,0.13911202213445,0.55240454642162,1,0.971483685369136,0.0215203031711716,0.00699601145969199,1,0.94469362717796,0.0200072882955874,0.00383835429771244,0.00294441559787637,3,0.000237952737621036,0.00014213109045496,0.0211107613119619,2.94580311337709e-05,1,0.00686331936187959,9.54636684010102e-06,7.70959020393851e-05,4.60498289329127e-05
"2808","DIANDRE HOWELLSOUTH","NCAA 2021/2022","St. Francis Brooklyn Terriers",39.4368,147933,1.53273231174209,12.9299923185522,2.30753666354405,2.96007045257378,4.43956551145967,1.66885107180336,0.799004117590731,13.182548893363,0.621065375302663,0.921909861668898,0.36,1.0240601779841,0,7.19232223759055,1.06226913407111,4.56574438208431,6.20299456572792,0.270654778087503,0.0494645953383553,0.343354071841923,0.228930565436347,0.129068218347575,0.510440331014929,1,0.962203914104187,0.0198670072666011,0.0179290786292124,1,0.927313811548907,0.027168533829788,0.00441477830130647,0.00330679042418493,3,0.00041935231979139,0.000165978646545537,0.0192483210245045,3.33552757596862e-05,1,0.017396979848797,2.87206708027554e-05,0.000360491656990676,0.000142886452621925
"2809","ELIJAH HARDISON","NCAA 2021/2022","St. Francis Brooklyn Terriers",96.9984,109390,1.45456967362861,11.8276536702375,2.8986074244668,2.80911981768311,3.94738771936675,1.40656071552234,0.78734726054395,12.3331103512702,0,0.881481481481482,0.36,0.88324446325392,0.354372514572932,8.24303534732736,1.18528431577612,5.04165643503365,6.77260028392729,0.25685256924042,0.0459914305088911,0.333742247568489,0.237504402479406,0.118921364688056,0.516433331532794,1,0.9783606095868,0.0121366198978237,0.0095027705153757,1,0.691335009090542,0.246796937644036,0.0253074024984665,0.0149212603537555,3,0.00102960441510398,0.00031868382011095,0.0107212304509579,6.71012116508956e-05,1,0.00840584661165564,5.20797755283301e-05,0.00079758688302864,0.000247257245163096
"2810","ERAL PENN","NCAA 2021/2022","LIU Sharks",1621.9776,16904,2.61588065794353,19.161873105673,7.6766596373634,1.98618558924932,9.89384294451859,5.72312757134977,0.916679577355684,23.6726993610591,0.811621021465581,1.02187422321651,0.468292682926829,1.84531138014068,1.2435303862031,5.88015523402575,3.17963049120722,7.00552207189932,10.4172467003274,0.507757272129523,0.0927008238181275,0.516329634893024,0.10365299771562,0.298672657927966,0.437950621727304,1,0.482851934971524,0.0793094801905421,0.437838584837934,3,0.0634849316185186,0.0970717703971607,0.225755682328257,0.0965395506275873,1,0.0412520446208827,0.0181156828811992,0.0127257194569826,0.00721603323147759,3,0.0701663540892728,0.0397269969816967,0.228063475023548,0.099881758743417
"2811","JAKE COOK","NCAA 2021/2022","LIU Sharks",145.152,114551,1.90486540020704,11.8535315317807,2.86497834015992,2.52424720376603,4.04078410054578,1.77385242909918,0.811369262997524,12.933085498199,0.639400921658986,0.921909861668898,0,1.01704287729371,0,7.48092749606323,0.966851421918486,4.66543891105332,6.15562404146884,0.320343293087989,0.0591458264456456,0.340892846128765,0.212953177455869,0.149647590200716,0.515428655713741,1,0.975942263854949,0.0133515115471738,0.010706224597877,1,0.683055806160382,0.247623162495191,0.0269811018466404,0.0182821933527358,3,0.00119974973342133,0.000817219690303899,0.0112114877881472,0.000123054335301411,1,0.00900086562156874,9.81437891711053e-05,0.000955635431726397,0.000651579755410752
"2812","JAMES KAMICH","NCAA 2021/2022","LIU Sharks",24.8448,148869,1.45925681020243,12.2567724337828,2.33940445427816,2.81166392359265,3.64909022225565,1.7865414241389,0.794188861985472,12.6074598985115,0.610714285714286,0,0,0.943559757895162,0,7.29165041884154,0.793010379460899,4.62879871565673,6.0047308097523,0.274392603780826,0.0466391461068222,0.297720320905838,0.229396763200317,0.145759532845264,0.557540991311736,1,0.951600790583421,0.037672597300615,0.0107266121159644,1,0.917502488883498,0.025373874746095,0.0049794141133076,0.00374501284051996,3,0.000674612269806274,0.000379148326459162,0.0365355845320294,8.32521723201466e-05,1,0.0104048999028342,2.35573585130761e-05,0.000190886341306299,0.00010726851331081
"2813","JOE MUNDEN JR","NCAA 2021/2022","FDU Knights",667.0848,95573,2.20259069467326,13.9215595568179,3.63295661416504,3.39690781099627,5.62479371579992,2.46501038109458,0.772449922958398,13.9042166360675,0.694492254733219,0.843652813118462,0.504347826086956,1.58753259878587,0.117727244096007,6.83075440062652,1.25844328126492,5.58662775778058,7.2076216907294,0.366994790315158,0.0730528018622053,0.40403474142703,0.244003396108928,0.177064241332601,0.510321686405665,1,0.961842640319919,0.0200301922187421,0.0181271674613389,2,0.116287154552779,0.736478336020633,0.0768336784604966,0.0322434712860112,3,0.00666188002340058,0.00473428947028323,0.00814549164370511,0.000488531081353193,1,0.00738603125143958,0.000441972480540949,0.00601674416449484,0.00428241956486357
"2814","JORDAN MASON","NCAA 2021/2022","Wagner Seahawks",35.4816,21973,1.444712903806,12.6968118267396,2.31608842164529,2.78364104466068,3.6127210059165,2.42463370930823,0.801285797779077,13.0440041111643,0.636460554371002,0,0,0.934155625118583,0,7.31267680063155,0.785106720112083,4.58266508463457,5.94488374087296,0.288280909937437,0.046174309917164,0.284537650491761,0.219239371477358,0.19096397917798,0.590440682179465,1,0.670960666267079,0.29591781331317,0.0331215204197513,1,0.642373138346326,0.0211558282969976,0.00423333290283981,0.00319836672091609,3,0.00639501500377686,0.00359865061063663,0.285125609211762,0.000798538486993638,1,0.0319837613641629,8.40689085912791e-05,0.000674645244150121,0.000379044902847037
"2815","JUSTIN CONNOLLY","NCAA 2021/2022","Merrimack Warriors",294.6048,26189,1.99180435245294,10.4424964453737,2.61755040784255,2.23981823140482,3.88705044351709,1.19700602690364,0.821602987647228,11.2496192561044,0,0.925500212856535,0,1.20402054502461,0.527759345405668,9.27678280402634,1.68724394456791,4.21513736588534,6.36674644064,0.29254997527553,0.0613448673714296,0.372233829702587,0.214490686506015,0.114628339417243,0.469263115253978,1,0.746571701477062,0.0740191987408383,0.1794090997821,2,0.276410235818193,0.42028611190191,0.0292161866618097,0.0206591670951496,1,0.0604594401836687,0.00418590245861928,0.00872344516088031,0.000650410937670002,3,0.0210784038950432,0.00155891631080133,0.146722960061812,0.0100488195144434
"2816","KASPER SUURONG","NCAA 2021/2022","St. Francis Brooklyn Terriers",190.5024,147937,1.58874076314991,12.2318779659149,2.75867694411293,2.51240387763203,3.72722457509413,2.6080082740391,0.805445366029571,12.9441137594516,0.666340508806262,0.919981710105167,0.378947368421053,1.22475380501639,0,6.63064744173917,1.17642464008198,4.24688668702989,5.92722740056718,0.326199637570971,0.0511111433977089,0.304714009204501,0.205398049639887,0.213214052764957,0.578732186887964,1,0.801476999160497,0.171236613977644,0.0272863868618585,1,0.657710828149378,0.123558328800614,0.0123274368006559,0.00788040540984983,3,0.0129855409838733,0.00422682930409401,0.153213012833528,0.000811230856149419,1,0.0244714919965098,0.000126406400329899,0.00202976528259629,0.0006587231824226
